date,wisata jakarta,tempat wisata jakarta,liburan ke jakarta,hotel jakarta,hotel murah jakarta,penginapan jakarta,booking hotel jakarta,staycation jakarta,tiket pesawat ke jakarta,harga tiket pesawat ke jakarta,penerbangan ke jakarta,bandara soekarno hatta,jadwal penerbangan jakarta,tiket kereta ke jakarta,kereta ke jakarta,jadwal kereta ke jakarta,bus ke jakarta,travel ke jakarta,tol menuju jakarta,kapal ke jakarta,pelabuhan muara angke,wisata pulau seribu,kuliner jakarta,tempat makan jakarta,cafe jakarta,mall jakarta,event jakarta,blok m,grand indonesia,ancol jakarta,monas,tmii,kota tua jakarta,dunia fantasi,ragunan,pulau seribu
2022-08-31,4.65,1.27,0.0,15.65,1.27,0.0,0.0,0.0,1.69,0.85,1.27,8.88,1.27,0.85,3.38,0.0,2.11,0.85,0.0,0.85,0.0,0.0,0.85,1.27,3.81,5.5,1.27,9.73,8.88,1.27,9.73,1.27,1.27,1.59,6.34,1.59
2022-09-01,4.65,1.69,0.0,15.65,0.85,0.0,0.0,0.0,1.69,0.85,0.85,8.88,0.85,0.42,3.38,0.0,2.54,0.85,0.0,0.0,0.0,0.0,0.85,1.27,3.38,5.92,1.69,10.15,10.15,1.27,10.57,1.27,0.85,0.79,5.55,2.38
2022-09-02,5.07,1.69,0.0,17.34,0.85,0.85,0.0,0.0,2.11,1.27,0.85,9.73,0.85,0.85,4.23,0.0,2.54,0.85,0.0,1.27,0.0,0.0,1.69,2.11,4.65,7.61,1.27,12.26,11.84,1.69,9.3,2.11,0.85,0.79,8.72,3.17
2022-09-03,5.92,2.54,0.0,16.91,0.0,0.0,0.0,0.0,1.69,0.85,0.85,8.46,0.85,1.27,4.23,0.0,2.11,1.27,0.0,1.27,0.0,0.0,1.69,2.96,6.34,8.46,2.11,17.76,16.07,1.69,10.15,2.54,2.11,0.79,13.48,1.59
2022-09-04,5.07,2.11,0.0,13.95,0.85,0.0,0.0,0.0,1.69,0.85,1.27,8.03,1.27,0.85,4.23,0.85,2.54,0.85,0.0,0.85,0.0,0.0,1.27,2.11,3.81,7.61,0.85,13.53,12.69,1.69,10.57,2.11,2.11,0.79,9.51,2.38
2022-09-05,3.81,1.69,0.0,14.8,0.85,0.0,0.0,0.0,2.11,0.85,1.27,8.03,1.27,0.0,3.38,0.0,2.54,0.0,0.0,0.85,0.0,0.0,0.85,1.27,2.96,4.23,1.27,9.3,8.03,0.85,8.88,1.69,1.69,1.59,5.55,2.38
2022-09-06,3.38,1.69,0.0,16.91,0.85,0.0,0.0,0.0,1.27,0.85,0.85,7.61,0.85,0.85,3.81,0.42,2.11,1.27,0.0,1.27,0.0,0.0,0.42,0.85,2.96,4.23,1.27,10.57,8.88,0.85,8.46,1.69,0.85,1.59,5.55,3.17
2022-09-07,3.38,1.27,0.0,17.34,0.85,0.0,0.0,0.0,1.27,0.42,0.85,7.61,0.85,0.85,3.81,0.0,3.38,1.27,0.0,1.27,0.0,0.0,0.85,1.27,3.38,5.07,1.27,9.3,8.03,1.27,8.46,1.69,0.85,1.59,5.55,1.59
2022-09-08,3.38,1.69,0.0,17.76,0.85,0.0,0.0,0.0,1.27,0.0,0.85,8.46,0.85,0.85,3.81,0.85,2.54,0.85,0.0,1.27,0.0,0.0,0.0,1.27,3.38,5.5,1.27,11.42,9.3,1.69,7.61,1.69,0.85,1.59,6.34,2.38
2022-09-09,3.81,1.69,0.0,17.76,0.0,0.0,0.0,0.0,1.27,0.85,0.85,8.46,0.85,0.0,3.81,0.85,2.54,0.0,0.0,0.85,0.0,0.0,1.27,1.69,4.23,5.92,1.27,12.26,10.15,1.69,7.61,2.11,1.69,1.59,7.93,1.59
2022-09-10,5.5,1.69,0.85,17.76,0.85,0.85,0.0,0.0,1.69,0.85,0.0,8.03,0.0,0.85,3.81,0.0,1.69,0.85,0.0,0.85,0.0,0.0,1.69,2.11,5.07,8.46,1.69,16.07,16.49,2.11,8.88,2.54,2.11,1.59,9.51,2.38
2022-09-11,4.65,1.69,0.0,14.8,0.0,0.0,0.0,0.0,1.27,1.69,1.27,8.88,0.85,0.85,3.81,0.0,2.11,0.85,0.0,0.85,0.0,0.0,1.69,1.69,4.23,8.46,0.85,13.95,13.53,1.27,10.99,2.11,2.11,1.59,7.93,1.59
2022-09-12,4.23,1.69,0.0,16.49,0.85,0.0,0.0,0.0,1.69,0.85,0.85,7.61,0.85,1.27,3.38,0.0,2.11,0.0,0.0,0.85,0.0,0.0,0.85,0.85,2.11,5.07,0.85,9.73,7.61,1.27,8.03,1.69,0.85,1.59,5.55,2.38
2022-09-13,4.23,1.69,0.0,17.34,0.85,0.85,0.0,0.0,1.27,0.85,0.0,7.61,0.42,0.85,3.38,0.0,1.69,0.0,0.0,0.85,0.0,0.0,0.42,1.27,2.96,5.07,1.27,9.73,8.03,1.27,8.03,1.27,1.27,1.59,5.55,1.59
2022-09-14,3.81,1.27,0.0,16.49,0.0,0.0,0.0,0.0,1.69,0.85,0.85,7.61,0.85,0.85,2.96,0.0,2.11,0.85,0.0,0.85,0.0,0.0,0.42,1.27,3.38,5.5,1.27,9.73,8.46,0.85,7.19,1.69,0.85,1.59,5.55,2.38
2022-09-15,4.23,1.27,0.0,16.49,0.85,0.85,0.0,0.0,1.69,0.85,0.85,8.03,1.27,0.0,3.38,0.42,2.11,0.85,0.0,0.0,0.0,0.0,0.85,1.27,3.38,5.5,1.27,10.57,9.3,0.85,7.19,1.69,1.27,1.59,6.34,2.38
2022-09-16,3.81,1.27,0.0,17.76,1.27,0.0,0.0,0.0,2.11,0.85,1.27,7.61,0.85,0.85,3.81,0.85,2.11,0.85,0.0,0.85,0.0,0.0,0.85,1.69,4.23,5.92,1.27,12.69,11.84,1.27,7.61,2.11,1.27,1.59,7.14,2.38
2022-09-17,5.92,2.11,0.0,16.91,1.27,0.0,0.0,0.0,1.69,0.85,0.85,8.88,0.85,0.85,3.81,0.85,2.11,0.85,0.0,0.85,0.0,0.0,1.69,2.11,5.92,7.19,1.69,16.91,15.22,2.11,8.88,2.96,2.11,0.79,11.89,2.38
2022-09-18,6.77,2.96,0.0,15.65,0.85,0.85,0.0,0.0,2.11,0.85,0.0,7.61,0.85,1.27,3.81,0.85,2.54,0.85,0.0,1.27,0.0,0.0,2.11,2.54,3.81,6.34,0.85,13.53,34.25,1.69,8.03,2.11,2.11,0.79,8.72,2.38
2022-09-19,4.65,2.11,0.0,15.65,0.0,0.85,0.0,0.0,1.69,0.85,0.0,7.19,0.0,0.85,2.96,0.0,2.11,0.85,0.0,0.85,0.0,0.0,0.85,0.85,3.38,6.34,1.27,8.88,13.53,1.27,8.46,1.27,1.69,1.59,5.55,2.38
2022-09-20,4.23,2.11,0.0,18.61,0.85,0.42,0.0,0.0,1.69,0.85,0.85,8.88,0.42,0.85,3.81,0.0,2.54,0.42,0.0,0.85,0.0,0.0,1.27,1.27,2.96,5.5,0.85,10.57,8.88,1.27,10.15,2.11,0.85,1.59,6.34,2.38
2022-09-21,4.65,1.69,0.0,16.91,0.85,0.85,0.0,0.0,1.69,0.0,1.27,7.61,0.85,0.85,3.81,0.0,2.11,0.85,0.0,0.85,0.0,0.0,0.85,0.85,3.38,4.23,1.27,12.26,10.15,1.27,9.73,2.11,1.27,1.59,5.55,1.59
2022-09-22,3.38,1.27,0.0,18.61,1.27,0.0,0.0,0.0,1.69,0.42,0.85,8.03,0.42,0.85,2.96,0.42,2.11,0.85,0.42,0.85,0.0,0.0,0.85,0.85,2.96,4.65,0.85,12.69,8.88,1.27,9.73,1.69,1.69,1.59,4.76,1.59
2022-09-23,5.92,1.69,0.0,20.72,0.85,0.0,0.0,0.0,1.69,0.42,1.27,8.03,1.27,0.85,3.81,0.85,3.38,1.27,0.0,1.27,0.0,0.0,1.27,1.69,4.65,7.19,1.27,15.22,12.26,1.27,8.03,2.11,1.27,1.59,8.72,2.38
2022-09-24,5.92,2.54,0.0,19.03,0.85,0.85,0.0,0.0,1.69,0.0,0.0,8.03,0.85,0.85,3.38,0.0,2.11,1.27,0.0,0.85,0.0,0.0,2.54,2.96,5.5,8.88,1.27,21.14,16.49,1.69,8.46,2.54,2.54,0.79,11.89,2.38
2022-09-25,5.92,2.11,0.0,17.34,0.85,1.27,0.0,0.0,2.11,1.27,0.85,9.3,0.85,0.85,3.81,0.85,2.54,0.85,0.0,1.27,0.0,0.0,1.27,2.11,5.07,7.61,1.69,18.18,13.11,1.69,10.15,1.69,1.27,1.59,9.51,2.38
2022-09-26,5.07,1.69,0.0,18.61,1.27,0.85,0.0,0.0,2.11,1.27,1.27,8.03,1.27,0.0,3.81,0.0,2.11,0.0,0.0,0.85,0.0,0.0,1.27,1.27,3.38,5.5,1.27,10.57,9.3,1.27,8.03,2.11,1.27,1.59,5.55,2.38
2022-09-27,3.38,1.27,0.42,16.91,0.85,0.0,0.0,0.0,1.27,0.42,0.85,7.61,0.85,0.0,3.81,0.0,2.11,0.85,0.0,1.27,0.0,0.0,0.0,0.85,2.96,5.5,1.27,11.42,8.88,1.27,8.03,2.11,1.27,1.59,6.34,2.38
2022-09-28,4.65,2.11,0.0,17.34,0.85,0.0,0.0,0.0,1.69,1.27,1.27,7.61,0.85,0.85,3.81,0.85,2.96,0.85,0.0,1.27,0.0,0.0,1.27,0.85,3.38,5.07,1.27,10.57,8.88,1.27,8.46,1.69,1.27,1.59,6.34,2.38
2022-09-29,4.23,1.69,0.0,16.91,0.85,0.0,0.0,0.0,1.69,0.85,0.85,6.34,0.85,0.85,3.81,0.0,2.11,0.85,0.0,0.85,0.0,0.0,1.27,1.69,3.38,5.5,0.0,11.84,8.88,1.69,8.46,2.54,0.85,1.59,7.14,1.59
2022-09-30,5.07,2.11,0.0,19.03,0.42,0.85,0.0,0.0,0.85,0.85,0.85,8.03,0.85,0.42,2.96,0.85,2.96,0.85,0.0,1.27,0.0,0.0,1.27,1.69,3.81,6.34,1.27,12.69,12.26,1.27,8.46,1.69,1.27,0.79,8.72,2.38
2022-10-01,6.34,2.54,0.0,17.76,0.0,0.85,0.0,0.0,2.11,1.27,0.85,7.61,0.85,0.0,2.96,0.0,2.11,0.85,0.0,0.85,0.0,0.0,1.69,2.54,5.92,7.61,1.69,19.03,15.65,2.96,9.3,2.96,2.11,0.0,13.48,2.38
2022-10-02,4.65,2.11,0.0,16.07,0.0,0.85,0.0,0.0,0.85,0.85,0.85,8.03,0.85,0.85,3.81,0.85,2.96,0.85,0.0,0.85,0.0,0.0,1.27,2.11,4.65,8.03,0.85,13.11,13.53,1.69,8.88,1.69,1.27,1.59,9.51,1.59
2022-10-03,3.38,1.27,0.0,17.34,0.85,0.0,0.0,0.0,1.69,0.85,1.27,7.19,0.85,0.85,3.38,0.42,2.54,0.85,0.0,0.85,0.0,0.0,1.27,0.85,3.38,4.65,1.27,10.57,9.3,1.27,7.61,2.54,1.69,1.59,5.55,2.38
2022-10-04,3.81,1.27,0.0,17.76,0.85,0.0,0.0,0.0,1.69,0.42,0.85,7.61,0.85,0.0,2.96,0.0,2.54,1.27,0.0,0.85,0.0,0.0,0.85,1.27,2.54,5.5,1.27,8.88,9.3,1.69,8.03,2.11,1.27,0.79,6.34,2.38
2022-10-05,4.23,1.27,0.0,16.07,0.0,0.85,0.0,0.0,1.27,0.85,0.85,7.61,0.85,0.85,3.81,0.0,2.96,0.85,0.0,0.0,0.0,0.0,0.85,1.27,2.54,5.07,1.27,8.88,9.73,1.27,7.61,1.69,0.85,0.79,5.55,2.38
2022-10-06,3.81,1.27,0.0,18.18,0.0,0.85,0.0,0.0,1.69,0.42,0.85,10.15,0.42,0.42,3.38,0.85,2.96,1.27,0.0,0.85,0.0,0.0,0.85,1.27,3.38,5.07,1.27,10.57,9.73,2.11,8.03,2.54,1.27,1.59,6.34,1.59
2022-10-07,5.5,2.11,0.0,21.57,1.69,0.85,0.0,0.0,1.69,0.85,0.85,10.15,0.85,0.85,3.38,0.85,2.96,1.27,0.85,1.27,0.0,0.0,0.85,1.69,5.07,5.92,1.27,12.26,9.73,2.11,8.46,2.96,1.27,0.79,9.51,1.59
2022-10-08,7.19,2.96,0.0,19.03,1.27,0.0,0.0,0.0,1.69,0.0,0.0,8.03,0.0,0.85,4.65,0.85,2.11,0.85,0.0,0.85,0.0,0.0,2.11,2.54,5.5,8.88,0.85,19.45,18.18,2.54,9.3,4.23,2.54,0.79,12.69,2.38
2022-10-09,5.07,2.11,0.0,16.49,1.27,0.0,0.0,0.0,1.27,0.0,1.27,8.03,1.27,1.69,4.23,0.85,2.54,0.85,0.85,0.85,0.0,0.0,1.27,2.11,5.07,7.61,0.85,12.26,13.53,1.69,10.99,1.69,1.69,0.79,9.51,2.38
2022-10-10,4.23,1.27,0.0,18.61,0.85,0.42,0.0,0.0,1.27,0.85,0.85,7.61,0.42,0.85,3.38,0.0,2.54,1.27,0.0,0.85,0.0,0.0,0.85,1.27,2.96,4.65,0.85,10.15,9.3,1.27,9.73,2.11,1.27,1.59,5.55,2.38
2022-10-11,4.23,1.27,0.0,18.61,1.27,0.0,0.0,0.0,1.27,0.85,0.85,6.77,0.85,0.85,3.81,0.42,2.96,0.85,0.0,1.27,0.0,0.0,0.0,1.27,2.54,4.65,0.85,8.88,8.46,1.27,8.03,2.11,0.85,0.79,5.55,2.38
2022-10-12,3.38,1.27,0.0,20.3,0.85,0.0,0.0,0.0,1.69,0.85,0.85,8.46,0.0,0.0,3.38,0.0,2.11,0.85,0.0,0.42,0.0,0.0,0.85,1.27,2.96,5.07,0.85,10.15,8.03,1.69,9.73,1.69,1.27,0.79,5.55,1.59
2022-10-13,4.31,1.52,0.0,19.03,1.01,0.53,0.0,0.0,1.43,0.0,0.71,7.84,0.53,0.71,2.85,0.53,2.67,0.71,0.0,0.0,0.0,0.0,1.07,0.89,3.56,4.91,0.85,10.04,8.76,1.09,7.61,1.63,1.36,0.43,4.74,1.73
2022-10-14,4.82,2.03,0.0,20.3,0.76,0.71,0.0,0.0,1.78,0.89,0.0,10.15,1.78,1.25,3.74,0.71,2.49,0.0,0.0,1.07,0.0,0.0,1.43,1.25,3.92,5.98,1.5,13.25,10.47,1.09,8.97,1.9,1.36,0.0,8.19,1.73
2022-10-15,5.58,2.28,0.0,17.51,1.01,0.0,0.0,0.0,1.6,1.07,0.71,8.73,0.89,0.89,4.1,0.0,2.49,0.71,0.0,0.89,0.0,0.0,1.43,1.96,5.52,7.26,1.71,15.6,15.17,1.63,10.87,2.17,1.9,0.0,10.35,1.29
2022-10-16,5.07,2.28,0.0,14.46,0.76,0.71,0.0,0.0,1.25,1.25,0.89,7.3,0.0,0.89,3.21,0.71,2.67,0.71,0.0,0.71,0.0,0.0,1.07,1.25,4.28,6.62,1.28,11.96,11.96,1.36,14.95,2.17,1.63,1.29,9.49,1.73
2022-10-17,3.81,1.52,0.0,17.76,0.76,0.71,0.0,0.0,1.6,0.89,0.89,8.19,0.89,1.07,3.38,0.0,2.67,0.71,0.0,0.0,0.0,0.0,0.0,0.71,3.74,4.49,1.07,9.19,8.33,1.09,9.79,2.17,1.36,0.86,5.18,1.73
2022-10-18,4.31,1.52,0.0,18.52,0.76,0.53,0.0,0.0,1.78,0.89,0.89,7.48,0.0,0.71,3.38,0.71,2.67,1.25,0.0,0.0,0.0,0.0,0.89,0.89,3.03,5.34,0.85,10.26,7.69,1.09,8.15,2.45,1.09,1.29,5.61,1.73
2022-10-19,4.31,1.52,0.0,18.27,1.01,0.71,0.0,0.0,1.78,0.71,0.71,7.48,0.0,0.53,2.49,0.0,1.96,0.71,0.0,0.71,0.0,0.0,0.71,1.43,2.85,5.13,0.64,9.83,8.55,1.36,11.14,2.72,0.82,1.29,5.18,1.73
2022-10-20,3.04,1.27,0.0,20.04,0.0,0.0,0.0,0.71,1.96,0.89,0.71,8.19,0.71,0.0,2.49,0.0,2.32,0.71,0.0,1.07,0.0,0.0,1.43,1.6,2.67,4.7,0.85,9.4,10.04,1.63,10.06,2.17,1.09,1.29,6.04,2.16
2022-10-21,5.07,1.78,0.0,18.01,0.76,0.0,0.0,0.0,1.78,0.0,1.07,8.02,0.89,0.89,3.92,0.0,2.32,0.89,0.0,0.0,0.0,0.0,1.43,1.43,4.1,6.41,1.28,10.47,12.61,1.63,10.87,2.17,1.09,0.86,7.33,1.73
2022-10-22,5.84,3.3,0.0,19.03,1.27,0.0,0.0,0.0,1.6,1.07,1.07,7.13,0.89,0.89,3.92,0.71,2.67,0.71,0.0,0.89,0.0,0.0,2.14,2.67,4.99,8.33,1.07,14.1,15.81,1.36,14.68,2.72,2.17,0.86,10.35,1.29
2022-10-23,6.85,3.3,0.0,16.24,0.76,0.0,0.0,0.71,1.6,1.07,0.89,7.84,0.0,1.07,3.74,0.0,2.32,1.25,0.0,0.89,0.0,0.0,1.43,1.78,4.28,8.33,1.07,10.68,14.31,0.82,19.03,2.72,2.17,1.29,10.78,1.29
2022-10-24,3.81,1.52,0.0,17.0,1.01,0.0,0.0,0.0,1.6,1.07,1.07,7.84,0.89,0.71,3.38,0.53,2.85,1.25,0.0,0.71,0.0,0.0,1.43,1.25,3.03,4.49,1.07,9.19,10.04,1.36,10.33,1.63,1.09,1.29,4.74,1.29
2022-10-25,3.81,1.78,0.0,18.77,0.0,0.0,0.0,0.0,1.43,0.71,0.71,8.02,0.71,0.0,3.03,0.0,2.67,0.89,0.0,0.0,0.0,0.0,0.71,1.07,2.85,4.91,0.85,8.55,11.11,1.09,10.06,2.17,1.09,0.86,6.47,2.16
2022-10-26,4.82,2.03,0.0,18.01,0.0,0.89,0.0,0.0,1.78,1.07,1.07,7.3,0.71,1.07,3.38,0.0,2.67,1.25,0.0,0.71,0.0,0.0,0.53,1.25,3.03,4.91,1.07,9.19,12.82,1.9,11.42,1.63,1.09,1.29,4.74,2.16
2022-10-27,5.33,2.28,0.0,18.27,1.27,0.71,0.0,0.0,1.6,0.71,0.71,7.48,0.71,0.0,3.38,0.0,2.32,0.0,0.0,0.71,0.0,0.0,1.25,1.6,3.21,6.2,1.07,9.83,10.9,0.82,10.87,1.63,0.82,1.29,6.04,1.73
2022-10-28,5.84,2.79,0.0,21.31,1.27,0.0,0.0,0.0,1.78,0.89,1.07,9.8,1.07,0.0,4.45,0.71,2.32,0.71,0.0,0.0,0.0,0.0,1.07,1.6,3.74,7.26,1.5,12.18,13.03,1.9,11.42,2.17,1.36,0.86,9.49,2.59
2022-10-29,6.85,3.3,0.0,16.74,1.27,0.89,0.0,0.0,1.96,0.89,0.0,8.37,0.89,0.0,3.56,0.0,2.14,0.89,0.0,0.0,0.0,0.0,1.96,2.49,6.41,8.97,1.5,18.59,19.66,2.72,11.14,1.9,2.17,0.86,11.65,2.16
2022-10-30,6.09,3.04,0.0,15.48,0.76,0.0,0.0,0.0,1.43,0.0,0.89,9.08,0.0,1.07,4.1,0.71,2.49,1.25,0.0,0.71,0.0,0.0,1.6,2.49,4.45,8.12,1.28,13.89,14.53,1.63,10.6,2.72,1.63,1.29,10.78,1.73
2022-10-31,4.06,1.52,0.0,18.01,0.51,0.53,0.0,0.0,1.25,0.89,0.89,6.77,1.78,0.71,3.21,0.0,3.21,0.53,0.0,0.89,0.0,0.0,0.89,1.07,2.49,5.13,1.28,9.4,8.76,1.63,7.07,1.63,0.82,0.86,5.18,1.73
2022-11-01,3.81,1.27,0.0,16.49,0.76,0.53,0.0,0.0,1.25,0.71,0.89,7.84,0.0,0.53,3.03,0.0,2.85,1.07,0.53,0.71,0.0,0.0,0.89,0.89,3.03,4.49,1.07,7.9,8.76,1.36,8.43,2.17,1.36,0.86,5.61,1.29
2022-11-02,4.06,1.52,0.0,18.01,0.0,0.0,0.0,0.0,0.71,0.71,0.71,6.59,0.71,0.71,3.56,0.89,3.21,0.71,0.0,0.71,0.0,0.0,1.07,0.71,3.21,5.34,1.5,10.04,10.04,1.63,9.24,1.9,1.36,0.86,5.61,1.73
2022-11-03,4.06,1.52,0.0,17.0,0.0,0.0,0.0,0.0,1.25,0.89,1.07,6.95,1.43,0.89,3.03,0.0,2.85,0.89,0.0,0.0,0.0,0.0,0.89,1.43,3.56,5.34,0.85,10.68,9.83,1.36,8.97,2.72,1.09,0.86,6.04,1.73
2022-11-04,5.07,2.28,0.0,20.55,1.27,1.07,0.0,0.0,1.25,0.0,0.71,8.02,1.07,0.0,3.56,0.53,1.96,1.25,0.0,0.0,0.0,0.0,0.71,1.6,4.1,6.2,1.28,12.61,11.75,1.63,10.6,2.99,1.9,0.0,6.9,2.59
2022-11-05,6.34,2.28,0.0,19.79,1.01,0.0,0.0,0.0,1.96,1.43,0.0,8.55,0.89,0.0,4.45,0.0,1.96,0.71,0.0,0.89,0.0,0.0,1.78,2.49,4.63,8.97,1.71,14.96,14.53,1.9,10.06,3.26,1.36,0.86,9.49,1.29
2022-11-06,5.84,2.54,0.0,19.03,1.01,0.89,0.0,0.0,1.6,0.71,0.71,8.02,0.71,0.89,3.56,0.89,2.14,0.0,0.0,0.89,0.0,0.0,1.6,1.6,4.63,7.9,1.07,12.61,14.1,1.9,10.87,2.72,1.9,1.29,9.49,1.73
2022-11-07,4.06,1.78,0.0,18.52,0.0,0.89,0.0,0.0,1.6,0.71,1.07,7.66,1.07,0.89,3.21,0.0,2.32,0.53,0.0,1.07,0.0,0.0,0.71,0.71,2.85,5.34,1.28,8.33,9.4,1.36,8.7,2.17,1.09,0.86,5.18,2.16
2022-11-08,4.06,1.78,0.0,17.25,0.0,0.71,0.0,0.0,1.6,0.89,0.89,8.02,0.53,0.71,3.21,0.0,2.32,1.07,0.0,0.89,0.0,0.0,0.53,0.89,3.03,4.7,1.07,8.76,7.48,1.09,7.88,1.9,1.36,0.86,4.74,1.73
2022-11-09,3.55,1.78,0.0,17.0,0.51,0.0,0.0,0.0,1.6,0.71,0.71,8.02,0.53,0.71,3.03,0.0,2.49,0.89,0.0,0.89,0.0,0.0,1.6,0.89,3.03,4.49,0.85,8.97,7.9,1.63,8.43,2.17,1.36,0.86,5.18,1.29
2022-11-10,4.06,1.52,0.0,18.27,0.76,0.0,0.0,0.0,1.43,0.71,0.0,8.02,0.71,1.07,3.21,0.0,2.85,0.89,0.0,0.71,0.0,0.0,0.89,1.25,3.21,5.34,1.07,8.76,9.83,2.17,10.06,2.17,0.54,0.0,5.61,1.73
2022-11-11,4.57,1.78,0.0,19.03,1.01,0.89,0.0,0.0,2.14,0.71,0.71,8.37,0.53,0.71,3.38,0.0,2.32,0.89,0.0,0.0,0.0,0.0,1.07,1.43,4.28,5.13,1.07,10.26,12.18,2.17,10.06,2.45,1.63,0.86,6.9,1.73
2022-11-12,4.82,2.54,0.0,18.77,1.01,0.0,0.0,0.0,1.07,0.0,0.0,7.84,0.89,0.89,4.45,0.0,2.49,0.71,0.0,0.89,0.0,0.0,2.32,2.14,5.17,7.9,0.85,15.17,15.38,1.36,10.33,2.72,1.09,0.0,12.08,2.16
2022-11-13,6.34,3.04,0.0,15.98,0.76,0.0,0.0,0.0,2.32,0.71,0.89,7.84,0.0,1.07,4.63,0.71,2.49,0.0,0.0,1.25,0.0,0.0,1.6,1.43,4.63,7.05,0.85,11.54,14.31,1.9,10.6,3.26,1.09,0.86,8.63,2.16
2022-11-14,4.57,2.03,0.0,18.27,0.0,0.0,0.0,0.0,2.49,1.25,0.89,8.55,0.53,1.25,3.92,0.0,2.14,0.0,0.0,1.43,0.0,0.0,1.07,1.07,3.92,4.7,0.85,7.9,8.12,1.63,8.97,2.99,1.36,0.86,4.74,1.73
2022-11-15,4.06,1.78,0.0,19.28,1.01,0.71,0.0,0.0,1.43,0.0,0.89,8.02,0.89,0.0,3.21,0.0,1.96,1.07,0.0,1.07,0.0,0.0,0.0,0.89,3.03,4.91,1.07,9.83,8.76,1.36,8.15,3.26,1.09,0.86,6.04,2.16
2022-11-16,4.31,1.52,0.0,18.77,1.01,0.71,0.0,0.0,1.96,1.25,0.71,7.84,0.71,0.89,3.92,0.0,2.32,1.25,0.0,0.89,0.0,0.0,0.71,1.25,3.21,5.13,1.07,9.83,8.97,1.36,10.06,4.08,1.09,1.29,5.61,1.73
2022-11-17,4.31,2.03,0.0,19.79,1.01,0.71,0.0,0.0,1.78,0.89,0.53,9.08,0.89,0.89,3.74,0.0,2.85,0.53,0.0,0.0,0.0,0.0,1.07,0.89,3.56,5.13,1.28,10.04,9.19,1.36,7.61,4.62,1.36,0.43,5.18,1.73
2022-11-18,4.82,1.78,0.0,19.03,1.27,0.89,0.0,0.0,1.25,0.71,0.89,10.15,0.89,1.25,3.92,0.0,2.14,0.71,0.0,1.25,0.0,0.0,1.07,1.78,4.45,7.05,0.85,13.03,11.32,2.72,8.97,4.62,1.36,1.29,8.19,2.16
2022-11-19,6.85,3.04,0.0,18.77,1.01,0.71,0.0,0.0,1.78,0.0,0.0,8.73,0.71,0.89,4.28,0.0,1.6,0.89,0.0,1.07,0.0,0.0,1.96,2.14,5.88,8.55,1.07,16.24,16.88,2.17,12.23,7.34,2.17,0.0,11.65,2.16
2022-11-20,6.34,2.79,0.0,16.24,0.0,0.89,0.0,0.0,1.6,0.71,0.0,6.95,1.07,0.71,3.21,0.71,1.96,0.71,0.0,0.71,0.0,0.0,1.25,1.43,4.45,6.84,1.07,12.39,11.96,1.36,10.33,10.06,1.36,0.86,9.92,1.73
2022-11-21,3.55,1.01,0.0,17.0,0.76,0.71,0.0,0.0,1.43,0.89,0.89,7.13,0.71,0.89,3.21,0.0,1.43,0.71,0.0,0.89,0.0,0.0,0.71,1.43,3.38,4.91,1.07,8.12,7.9,1.36,8.15,7.61,1.36,1.29,4.74,2.16
2022-11-22,3.55,1.01,0.0,15.73,0.51,0.0,0.0,0.0,1.78,0.89,0.71,5.88,0.53,0.71,3.21,0.71,2.32,0.71,0.0,0.89,0.0,0.0,0.53,1.07,2.67,4.06,0.85,7.9,8.33,1.09,7.34,4.89,1.09,0.86,5.18,1.73
2022-11-23,3.04,1.52,0.0,17.25,0.76,0.0,0.0,0.0,1.07,0.71,0.71,7.3,0.0,0.53,2.85,0.0,1.78,0.53,0.0,0.53,0.0,0.53,0.89,1.25,3.56,4.49,0.85,7.26,8.12,0.82,6.25,3.81,1.63,0.86,4.74,1.73
2022-11-24,3.81,1.01,0.0,17.25,1.01,0.0,0.0,0.0,1.25,0.89,0.89,6.06,1.07,0.53,3.56,0.53,1.96,0.0,0.0,1.07,0.0,0.0,0.89,1.25,3.74,4.7,0.0,8.55,9.4,1.36,6.52,3.81,1.36,0.43,4.31,1.73
2022-11-25,3.81,1.27,0.0,18.27,1.27,0.89,0.0,0.0,1.96,0.89,0.53,6.41,0.53,0.0,2.85,0.0,2.32,0.89,0.0,0.89,0.0,0.0,0.53,1.25,4.28,5.98,0.85,10.04,10.47,1.9,7.07,5.98,1.09,0.43,6.04,1.73
2022-11-26,4.82,1.78,0.0,15.73,1.27,0.53,0.0,0.0,1.43,0.71,0.0,6.59,0.89,0.53,3.38,0.0,2.49,0.0,0.0,0.0,0.0,0.0,1.6,1.78,5.52,8.76,1.07,13.03,14.53,1.36,8.15,6.52,1.9,0.0,9.49,1.29
2022-11-27,4.57,1.78,0.0,14.21,0.0,0.0,0.0,0.0,1.25,0.71,0.89,8.02,1.07,0.0,3.21,0.53,2.14,1.07,0.0,0.0,0.0,0.0,1.25,1.96,3.21,6.84,0.64,10.9,11.54,1.9,7.61,5.71,1.09,0.86,8.19,1.73
2022-11-28,3.3,1.52,0.0,17.25,0.76,0.53,0.0,0.0,1.6,0.53,0.89,7.66,1.07,1.07,3.38,0.53,2.67,0.71,0.0,1.07,0.0,0.0,0.71,0.89,2.85,4.27,0.85,7.9,8.33,1.09,6.52,3.53,0.82,1.73,3.88,1.29
